Date,Ticker,Sector,Open,High,Low,Close,Volume
2023-10-18,GOOGL,Technology,93.2784,94.0474,92.0266,93.1779,98372942
2023-10-19,GOOGL,Technology,94.2216,96.3293,93.527,94.0801,41741723
2023-10-20,GOOGL,Technology,92.2934,94.1091,92.2647,92.3809,62351537
2023-10-23,GOOGL,Technology,92.1953,93.1421,90.0708,92.1959,49711510
2023-10-24,GOOGL,Technology,92.0661,92.2713,89.5603,91.7063,55999487
2023-10-25,GOOGL,Technology,92.1756,94.0899,90.7745,92.1413,55285587
2023-10-26,GOOGL,Technology,90.695,92.3301,89.2054,90.439,62593798
2023-10-27,GOOGL,Technology,92.5037,93.6532,92.2791,92.4196,91755027
2023-10-30,GOOGL,Technology,94.1172,96.0778,92.0743,93.9054,108380386
2023-10-31,GOOGL,Technology,93.1857,93.5284,92.1956,93.3629,74590897
2023-11-01,GOOGL,Technology,93.4034,93.8158,91.0274,93.0554,45663858
2023-11-02,GOOGL,Technology,92.4743,93.9141,90.9341,92.8751,58128669
2023-11-03,GOOGL,Technology,91.5481,93.5688,90.2773,91.6892,66236234
2023-11-06,GOOGL,Technology,91.1352,92.1781,90.3946,91.0352,54215673
2023-11-07,GOOGL,Technology,90.3406,92.7383,89.8447,90.6523,56369291
2023-11-08,GOOGL,Technology,92.9942,93.4949,91.2264,93.2077,59961270
2023-11-09,GOOGL,Technology,95.0236,96.149,93.2889,94.7558,77224030
2023-11-10,GOOGL,Technology,96.1491,98.3705,96.0085,96.31,71815586
2023-11-13,GOOGL,Technology,97.0332,98.2258,96.5095,96.9544,51008757
2023-11-14,GOOGL,Technology,95.4036,96.1187,92.984,95.1663,73178179
2023-11-15,GOOGL,Technology,95.3908,95.5366,92.796,95.1354,102755814
2023-11-16,GOOGL,Technology,97.0869,98.1534,96.4927,96.7547,38906545
2023-11-17,GOOGL,Technology,94.7285,96.9375,93.2129,94.7431,53723372
2023-11-20,GOOGL,Technology,96.0254,96.5312,93.4178,95.8103,52511934
2023-11-21,GOOGL,Technology,99.5869,101.5458,97.5881,99.7068,62741431
2023-11-22,GOOGL,Technology,101.5665,102.1007,99.212,101.5616,35441536
2023-11-23,GOOGL,Technology,104.1943,106.5489,102.2787,104.0721,92145902
2023-11-24,GOOGL,Technology,104.5831,106.9901,103.5857,104.4988,62121028
2023-11-27,GOOGL,Technology,106.4569,106.7483,104.9249,106.2729,66986228
2023-11-28,GOOGL,Technology,104.8842,106.2603,104.5009,105.0238,64698754
2023-11-29,GOOGL,Technology,106.4529,106.6621,106.2433,106.4948,52461904
2023-11-30,GOOGL,Technology,107.7754,110.2169,106.5754,107.7271,75538569
2023-12-01,GOOGL,Technology,107.8344,109.7974,107.1518,108.3005,61351280
2023-12-04,GOOGL,Technology,110.4763,112.0975,109.2956,110.7928,32774394
2023-12-05,GOOGL,Technology,109.9593,110.5372,108.676,109.8244,59299325
2023-12-06,GOOGL,Technology,109.2336,110.7396,107.1153,109.5173,56360882
2023-12-07,GOOGL,Technology,109.229,110.6163,107.7466,109.7368,75495234
2023-12-08,GOOGL,Technology,107.7734,110.4681,106.5853,107.8738,137754202
2023-12-11,GOOGL,Technology,108.3895,110.882,108.1183,108.3319,68604121
2023-12-12,GOOGL,Technology,105.6563,105.5099,104.2897,105.252,115698375
2023-12-13,GOOGL,Technology,107.513,109.4218,106.0518,107.1828,49858006
2023-12-14,GOOGL,Technology,106.7908,109.9208,105.8927,107.3086,50826093
2023-12-15,GOOGL,Technology,106.2898,107.4536,104.8712,106.403,56889845
2023-12-18,GOOGL,Technology,104.6737,105.8031,104.9059,104.9443,69588872
2023-12-19,GOOGL,Technology,104.4284,105.9432,104.1697,104.5663,50545111
2023-12-20,GOOGL,Technology,105.8662,106.6957,104.5771,105.8372,37769167
2023-12-21,GOOGL,Technology,106.4555,107.2152,106.0506,106.8679,61680237
2023-12-22,GOOGL,Technology,106.0749,107.5503,103.1901,105.6339,43473381
2023-12-25,GOOGL,Technology,104.0639,104.1716,102.8921,104.165,85609454
2023-12-26,GOOGL,Technology,105.0515,107.6618,103.0153,105.3748,74307220
2023-12-27,GOOGL,Technology,103.6092,105.3027,101.9297,104.1283,48773620
2023-12-28,GOOGL,Technology,104.5222,106.6721,101.7765,104.274,70230637
2023-12-29,GOOGL,Technology,104.4242,107.1384,103.8348,104.5334,51966509
2024-01-01,GOOGL,Technology,105.6057,105.5605,103.0829,105.1293,60303454
2024-01-02,GOOGL,Technology,106.3466,107.5217,105.9797,106.715,60494085
2024-01-03,GOOGL,Technology,104.1378,105.8573,102.5789,104.4879,55387717
2024-01-04,GOOGL,Technology,101.5193,101.2029,99.2209,101.1862,78590513
2024-01-05,GOOGL,Technology,100.3583,100.4952,98.9152,100.2528,43785290
2024-01-08,GOOGL,Technology,103.344,105.614,102.4416,103.41,71962119
2024-01-09,GOOGL,Technology,107.217,109.6151,107.0202,107.0674,67114879
2024-01-10,GOOGL,Technology,110.6643,111.9368,109.4117,110.4948,40192269
2024-01-11,GOOGL,Technology,110.0452,112.8945,109.3622,110.1747,48265677
2024-01-12,GOOGL,Technology,106.7041,107.082,104.374,106.9276,44118679
2024-01-15,GOOGL,Technology,102.4879,103.3897,101.288,102.7912,54878355
2024-01-16,GOOGL,Technology,101.4723,103.3676,99.7559,101.7625,62151500
2024-01-17,GOOGL,Technology,101.1422,102.6542,101.1765,101.4589,46364361
2024-01-18,GOOGL,Technology,103.7338,104.8403,102.6722,103.7667,81923477
2024-01-19,GOOGL,Technology,105.0931,106.2798,103.2784,105.3489,84131563
2024-01-22,GOOGL,Technology,105.8731,107.6416,104.9341,105.7971,88710026
2024-01-23,GOOGL,Technology,103.9927,106.2802,102.3092,104.2483,27102703
2024-01-24,GOOGL,Technology,102.2396,103.4956,101.5666,102.5984,109891937
2024-01-25,GOOGL,Technology,102.7128,104.7519,102.7289,103.0818,64383883
2024-01-26,GOOGL,Technology,104.1343,105.5247,102.3371,104.3502,62130492
2024-01-29,GOOGL,Technology,104.9418,105.1453,104.9661,105.0876,59411326
2024-01-30,GOOGL,Technology,103.2078,105.3319,101.0807,103.2947,41209648
2024-01-31,GOOGL,Technology,104.8098,106.7302,103.7402,104.4834,68236148
2024-02-01,GOOGL,Technology,105.7071,105.7227,103.9047,105.2826,99348148
2024-02-02,GOOGL,Technology,103.5472,104.9645,103.0637,103.423,64151929
2024-02-05,GOOGL,Technology,101.8016,102.5402,100.1863,102.0919,43838745
2024-02-06,GOOGL,Technology,103.7377,105.7641,102.2213,103.3331,38762567
2024-02-07,GOOGL,Technology,102.9625,104.5194,101.9735,102.9611,56083402
2024-02-08,GOOGL,Technology,105.4719,107.6367,104.372,105.8208,49000915
2024-02-09,GOOGL,Technology,106.7853,106.8476,106.1383,106.7667,75627461
2024-02-12,GOOGL,Technology,106.2826,107.5676,105.2619,105.9273,92404220
2024-02-13,GOOGL,Technology,105.9733,107.5871,104.3456,105.9492,70523252
2024-02-14,GOOGL,Technology,106.4134,107.3458,105.2554,106.1037,59711186
2024-02-15,GOOGL,Technology,104.9651,106.6785,104.2749,104.8378,58867405
2024-02-16,GOOGL,Technology,103.2763,105.3622,101.9653,103.2632,62575392
2024-02-19,GOOGL,Technology,105.0189,106.5086,102.3752,104.5415,43252924
2024-02-20,GOOGL,Technology,106.4446,107.5579,106.0537,106.0949,73385517
2024-02-21,GOOGL,Technology,107.4648,107.4564,105.6082,107.2302,44291902
2024-02-22,GOOGL,Technology,110.0892,112.379,109.3254,110.0702,85618182
2024-02-23,GOOGL,Technology,108.9601,110.8849,107.9486,109.1026,54930727
2024-02-26,GOOGL,Technology,111.8753,112.9545,110.4455,112.2952,78593559
2024-02-27,GOOGL,Technology,110.2936,111.0457,108.0257,110.6305,39372446
2024-02-28,GOOGL,Technology,109.1894,109.5693,106.8535,108.7835,78427522
2024-02-29,GOOGL,Technology,105.3068,106.8724,104.3345,105.6171,92185720
2024-03-01,GOOGL,Technology,104.5537,106.455,104.1334,104.8596,41703030
2024-03-04,GOOGL,Technology,103.8738,105.5272,102.7109,104.005,59204404
2024-03-05,GOOGL,Technology,104.6593,106.8948,104.4578,104.9789,67728893
2024-03-06,GOOGL,Technology,105.6121,106.3091,105.2622,105.4552,68731484
2024-03-07,GOOGL,Technology,103.3312,104.0644,101.8479,103.3773,55322577
2024-03-08,GOOGL,Technology,102.9257,104.9009,101.076,102.7284,52472878
2024-03-11,GOOGL,Technology,101.8476,103.72,101.9195,102.1206,66090559
2024-03-12,GOOGL,Technology,98.8072,101.111,97.8241,99.1211,68088832
2024-03-13,GOOGL,Technology,97.811,98.7514,96.0008,97.5189,50745632
2024-03-14,GOOGL,Technology,96.4754,98.4539,94.6497,96.286,47824326
2024-03-15,GOOGL,Technology,98.6602,99.2649,96.684,98.6989,88098873
2024-03-18,GOOGL,Technology,99.3336,99.5552,98.5465,99.0583,63265974
2024-03-19,GOOGL,Technology,100.1469,102.7108,98.2068,100.2178,30986005
2024-03-20,GOOGL,Technology,97.3361,97.9182,97.3318,97.7339,88261177
2024-03-21,GOOGL,Technology,99.7142,99.7841,99.4639,99.7763,51208427
2024-03-22,GOOGL,Technology,102.4312,104.1039,100.1289,102.0466,62493910
2024-03-25,GOOGL,Technology,98.55,100.5133,97.4159,98.6756,68546086
2024-03-26,GOOGL,Technology,97.1989,98.1285,97.4697,97.5365,39249629
2024-03-27,GOOGL,Technology,98.056,100.1855,97.1153,98.3994,56171318
2024-03-28,GOOGL,Technology,99.7685,101.166,98.1257,99.5211,90950850
2024-03-29,GOOGL,Technology,98.2734,100.2732,96.7518,98.4172,84932332
2024-04-01,GOOGL,Technology,98.2265,99.6093,96.9105,97.9446,56145091
2024-04-02,GOOGL,Technology,96.8645,97.4891,96.2896,96.9918,75928884
2024-04-03,GOOGL,Technology,96.8136,99.5696,97.1593,97.2109,78988677
2024-04-04,GOOGL,Technology,98.8804,99.5053,97.7902,99.2474,77788800
2024-04-05,GOOGL,Technology,98.4466,98.9729,96.4336,97.9922,43433863
2024-04-08,GOOGL,Technology,99.9146,100.1571,98.1245,99.7116,100222439
2024-04-09,GOOGL,Technology,98.2273,99.913,96.3724,98.4327,53297756
2024-04-10,GOOGL,Technology,97.1087,99.1423,95.8825,97.0614,63297642
2024-04-11,GOOGL,Technology,98.6396,98.6441,97.1026,98.4589,55128277
2024-04-12,GOOGL,Technology,99.6469,101.5516,98.2539,100.0522,65626223
2024-04-15,GOOGL,Technology,101.3335,101.7444,99.7984,101.5495,47264888
2024-04-16,GOOGL,Technology,99.3476,100.793,97.023,99.341,57254723
2024-04-17,GOOGL,Technology,98.7439,99.7996,97.4531,98.5946,64707310
2024-04-18,GOOGL,Technology,100.3546,100.8775,97.9564,100.0217,88450380
2024-04-19,GOOGL,Technology,100.1823,102.496,98.9235,100.1304,85304360
2024-04-22,GOOGL,Technology,98.6832,100.2182,97.1723,98.3567,86609796
2024-04-23,GOOGL,Technology,99.31,100.1719,98.0001,99.1637,79490912
2024-04-24,GOOGL,Technology,98.0103,99.7406,96.5576,98.0032,106596389
2024-04-25,GOOGL,Technology,100.673,103.0705,100.2811,101.0775,56148769
2024-04-26,GOOGL,Technology,104.2739,104.9192,101.4144,103.8066,58423404
2024-04-29,GOOGL,Technology,104.521,106.9464,102.4728,104.918,57706172
2024-04-30,GOOGL,Technology,107.8528,108.171,107.1432,107.4147,60141962
2024-05-01,GOOGL,Technology,107.8681,109.9169,105.4602,107.5739,39812495
2024-05-02,GOOGL,Technology,109.1286,109.2794,106.85,109.0243,66318922
2024-05-03,GOOGL,Technology,111.6277,113.9116,109.1134,111.8403,71084089
2024-05-06,GOOGL,Technology,112.8036,112.5496,110.5994,112.3507,56702879
2024-05-07,GOOGL,Technology,111.4381,114.0582,109.5046,111.9069,36156069
2024-05-08,GOOGL,Technology,109.1702,110.1934,108.6117,108.7518,61650183
2024-05-09,GOOGL,Technology,108.4117,109.8734,107.8091,108.6395,41539093
2024-05-10,GOOGL,Technology,110.5786,111.3738,109.9164,110.2128,69633122
2024-05-13,GOOGL,Technology,111.6135,114.0266,110.2158,112.0415,63487340
2024-05-14,GOOGL,Technology,112.5985,114.142,112.7107,113.0492,65382763
2024-05-15,GOOGL,Technology,112.5948,113.1567,111.7381,112.0563,44555518
2024-05-16,GOOGL,Technology,108.4048,110.3373,105.8074,108.3943,89435899
2024-05-17,GOOGL,Technology,107.588,107.715,105.5603,107.5264,64464184
2024-05-20,GOOGL,Technology,107.0837,109.1716,105.8375,107.0122,46561584
2024-05-21,GOOGL,Technology,106.9494,108.6421,104.2387,106.4849,72889130
2024-05-22,GOOGL,Technology,107.5319,109.4505,107.4856,107.6514,63077721
2024-05-23,GOOGL,Technology,111.933,113.515,110.2028,111.3897,106284783
2024-05-24,GOOGL,Technology,111.9528,112.4291,109.6664,111.6663,51893040
2024-05-27,GOOGL,Technology,111.4697,113.7237,111.2139,111.2979,42131134
2024-05-28,GOOGL,Technology,110.6747,113.0581,110.4392,110.8506,66809884
2024-05-29,GOOGL,Technology,111.2644,112.0932,110.0693,111.1275,82989557
2024-05-30,GOOGL,Technology,109.7079,111.2774,108.5719,109.6153,122969670
2024-05-31,GOOGL,Technology,110.2627,110.3485,108.1432,109.8813,170823469
2024-06-03,GOOGL,Technology,110.864,111.5533,110.7082,110.7687,38452837
2024-06-04,GOOGL,Technology,110.9431,112.5121,110.8656,111.2065,58819635
2024-06-05,GOOGL,Technology,111.6467,114.4178,110.9151,112.1175,42173126
2024-06-06,GOOGL,Technology,112.4612,115.5407,110.2762,112.9902,56873635
2024-06-07,GOOGL,Technology,109.6958,109.8135,107.1324,109.6791,128794762
2024-06-10,GOOGL,Technology,111.3447,113.0387,108.6884,110.9152,47900868
2024-06-11,GOOGL,Technology,109.831,111.8782,109.396,109.6988,60853030
2024-06-12,GOOGL,Technology,107.6809,110.1319,106.3897,107.715,51459167
2024-06-13,GOOGL,Technology,105.9508,108.3401,103.7317,105.7517,45334045
2024-06-14,GOOGL,Technology,106.2211,107.4857,104.3481,106.5744,104887047
2024-06-17,GOOGL,Technology,105.9831,108.1852,104.825,106.2123,38600677
2024-06-18,GOOGL,Technology,103.1286,104.2094,101.1783,103.2576,59757392
2024-06-19,GOOGL,Technology,104.0849,105.7659,101.8985,104.1397,62893070
2024-06-20,GOOGL,Technology,102.1413,102.7872,101.5283,101.6606,60650753
2024-06-21,GOOGL,Technology,101.5688,103.8965,100.9667,101.9412,55719734
2024-06-24,GOOGL,Technology,102.722,103.9319,102.2992,102.3943,99419662
2024-06-25,GOOGL,Technology,104.119,106.0267,103.6688,103.987,32507884
2024-06-26,GOOGL,Technology,107.4557,108.6309,105.2763,107.2256,69824332
2024-06-27,GOOGL,Technology,105.1779,106.0656,103.8126,104.8064,70763747
2024-06-28,GOOGL,Technology,104.312,106.0553,103.9623,104.7528,66762661
2024-07-01,GOOGL,Technology,104.3892,105.4711,102.2766,104.3015,47741157
2024-07-02,GOOGL,Technology,104.9132,106.9544,103.0746,105.1133,87931346
2024-07-03,GOOGL,Technology,105.668,107.0955,105.4614,105.5395,86620897
2024-07-04,GOOGL,Technology,104.4878,105.2325,103.6529,104.9488,47239027
2024-07-05,GOOGL,Technology,104.2329,104.3087,103.751,104.2047,42763381
2024-07-08,GOOGL,Technology,102.279,103.1708,100.5426,102.2844,40355037
2024-07-09,GOOGL,Technology,104.4323,104.568,101.8721,104.0562,65540520
2024-07-10,GOOGL,Technology,104.6106,106.5508,104.4156,104.9115,62120847
2024-07-11,GOOGL,Technology,106.4215,107.064,104.4942,106.6017,54965991
2024-07-12,GOOGL,Technology,106.2074,106.7335,105.7555,106.081,114370390
2024-07-15,GOOGL,Technology,104.5272,105.0278,102.5512,104.9429,53341877
2024-07-16,GOOGL,Technology,103.4321,104.754,102.9669,103.0758,64799442
2024-07-17,GOOGL,Technology,103.5763,104.2977,102.61,103.7461,57786510
2024-07-18,GOOGL,Technology,102.0057,103.4737,100.3038,101.9671,110385903
2024-07-19,GOOGL,Technology,104.7424,105.3547,104.3778,105.2625,33721878
2024-07-22,GOOGL,Technology,103.0115,105.1013,101.1863,102.9875,55816752
2024-07-23,GOOGL,Technology,103.8336,104.6081,101.1696,103.5071,73649965
2024-07-24,GOOGL,Technology,106.8498,107.7026,105.3566,106.3416,57301715
2024-07-25,GOOGL,Technology,107.6546,108.4447,106.7927,107.471,41419311
2024-07-26,GOOGL,Technology,108.2327,108.8772,106.9087,107.8334,64587838
2024-07-29,GOOGL,Technology,106.3856,106.6172,104.3423,106.1128,37661937
2024-07-30,GOOGL,Technology,103.2831,105.2498,103.1727,103.6887,74897273
2024-07-31,GOOGL,Technology,105.2114,105.5673,103.903,105.0949,54112659
2024-08-01,GOOGL,Technology,108.2228,108.6778,107.4102,107.8615,51449741
2024-08-02,GOOGL,Technology,107.4053,107.1587,105.0641,107.1005,83838629
2024-08-05,GOOGL,Technology,105.1316,106.9718,104.7726,105.0865,45335018
2024-08-06,GOOGL,Technology,100.966,101.7825,98.7686,100.8238,38563531
2024-08-07,GOOGL,Technology,99.4523,99.7072,98.4391,99.1944,46614061
2024-08-08,GOOGL,Technology,98.7249,99.2661,97.1863,99.0406,113198988
2024-08-09,GOOGL,Technology,101.5896,103.4559,99.6729,101.8086,45328716
2024-08-12,GOOGL,Technology,103.4628,104.4473,101.7084,103.0195,68354270
2024-08-13,GOOGL,Technology,103.5268,105.0619,101.0628,103.5945,78889884
2024-08-14,GOOGL,Technology,103.4359,104.3661,100.4487,102.9314,46206572
2024-08-15,GOOGL,Technology,102.0464,103.0688,99.4671,101.9547,46224533
2024-08-16,GOOGL,Technology,104.9035,104.4877,103.3577,104.4601,64656886
2024-08-19,GOOGL,Technology,105.3412,105.4799,102.9019,104.857,65538889
2024-08-20,GOOGL,Technology,100.708,101.3815,98.7968,101.2136,91774286
2024-08-21,GOOGL,Technology,100.4223,102.1932,99.4154,100.0993,48631798
2024-08-22,GOOGL,Technology,98.5417,100.7132,97.5515,98.687,54700397
2024-08-23,GOOGL,Technology,97.6205,98.8812,95.5274,97.8119,143533138
2024-08-26,GOOGL,Technology,99.2295,100.3191,98.1262,98.79,35775362
2024-08-27,GOOGL,Technology,98.8214,100.294,96.2236,98.6472,33640832
2024-08-28,GOOGL,Technology,98.5808,100.5804,96.2016,98.5558,40452754
2024-08-29,GOOGL,Technology,101.2794,101.8886,99.0297,100.8195,85244933
2024-08-30,GOOGL,Technology,99.7024,101.6671,98.3619,99.6707,53707977
2024-09-02,GOOGL,Technology,103.0684,104.2054,101.9704,102.9191,53702148
2024-09-03,GOOGL,Technology,101.4215,101.8883,99.5935,101.7899,45854815
2024-09-04,GOOGL,Technology,101.7648,102.6292,101.0021,101.9832,80686600
2024-09-05,GOOGL,Technology,101.4906,101.6339,99.0855,101.5354,40641141
2024-09-06,GOOGL,Technology,101.3706,102.6858,99.2584,101.7873,51449278
2024-09-09,GOOGL,Technology,102.5923,103.5236,101.4582,102.5985,46402544
2024-09-10,GOOGL,Technology,103.6256,104.046,101.2184,103.3973,27477436
2024-09-11,GOOGL,Technology,101.894,102.1252,99.8741,102.1207,53068065
2024-09-12,GOOGL,Technology,100.4792,100.7861,100.2135,100.2278,60177185
2024-09-13,GOOGL,Technology,104.2772,106.6878,103.8532,104.6247,48540110
2024-09-16,GOOGL,Technology,103.6223,104.6652,102.6742,103.8069,56518302
2024-09-17,GOOGL,Technology,105.4584,106.1027,102.6216,105.0881,56954869
2024-09-18,GOOGL,Technology,102.1653,102.824,102.1383,102.2938,58858680
2024-09-19,GOOGL,Technology,102.0483,101.9768,100.0472,101.8474,44649025
2024-09-20,GOOGL,Technology,101.2087,103.7756,101.4278,101.666,43886210
2024-09-23,GOOGL,Technology,102.1279,103.6539,102.3508,102.5254,62123912
2024-09-24,GOOGL,Technology,97.5783,98.6403,96.2225,97.9257,39339170
2024-09-25,GOOGL,Technology,97.7783,98.3291,98.1241,98.24,57443940
2024-09-26,GOOGL,Technology,96.4436,97.1139,94.8781,96.3751,100052416
2024-09-27,GOOGL,Technology,97.1531,97.8331,95.0732,96.9448,60545792
2024-09-30,GOOGL,Technology,94.9086,97.0245,93.3359,95.288,35412930
2024-10-01,GOOGL,Technology,93.5437,94.9508,91.6922,93.948,64650283
2024-10-02,GOOGL,Technology,93.9825,95.0145,91.5659,93.5475,78303643
2024-10-03,GOOGL,Technology,91.6227,93.2333,90.4451,91.9238,48252706
2024-10-04,GOOGL,Technology,91.4685,92.463,89.926,91.2183,56000523
2024-10-07,GOOGL,Technology,89.8344,90.2939,88.0805,89.4204,47074920
2024-10-08,GOOGL,Technology,86.8533,88.4643,85.8993,86.7096,53324321
2024-10-09,GOOGL,Technology,88.432,89.0795,87.1083,88.2567,50168289
2024-10-10,GOOGL,Technology,86.1045,87.835,84.6852,86.3662,69807928
2024-10-11,GOOGL,Technology,85.7074,88.1478,84.6426,86.137,100738267
2024-10-14,GOOGL,Technology,87.015,87.8649,85.8188,87.2798,62315591
2024-10-15,GOOGL,Technology,86.3829,86.5547,84.3586,86.4049,38571908
2024-10-16,GOOGL,Technology,85.0572,85.8639,83.3535,85.2337,130827154
2024-10-17,GOOGL,Technology,85.5131,86.2024,83.5105,85.5946,72960384
2024-10-18,GOOGL,Technology,87.6067,89.2032,85.5447,87.2701,77555061
2024-10-21,GOOGL,Technology,85.2964,86.7559,84.7949,85.5849,60095152
2024-10-22,GOOGL,Technology,85.7899,86.2048,84.5841,85.3992,65684684
2024-10-23,GOOGL,Technology,83.2659,83.8853,81.1321,82.9522,55284869
2024-10-24,GOOGL,Technology,82.3299,82.7123,80.4044,82.4309,80331016
2024-10-25,GOOGL,Technology,82.7178,83.002,80.4516,82.5102,53081370
2024-10-28,GOOGL,Technology,81.654,82.2536,79.803,81.351,70941766
2024-10-29,GOOGL,Technology,80.5605,81.2377,79.1261,80.7521,81930239
2024-10-30,GOOGL,Technology,79.1409,79.2077,78.0079,78.8718,89017011
2024-10-31,GOOGL,Technology,78.6714,80.8807,78.2218,79.0053,83481899
2024-11-01,GOOGL,Technology,80.7909,81.2669,80.0856,80.4665,45058759
2024-11-04,GOOGL,Technology,79.289,80.3981,77.218,79.0096,98186711
2024-11-05,GOOGL,Technology,77.8289,78.537,76.4831,78.2074,74763120
2024-11-06,GOOGL,Technology,79.0861,80.0072,77.9732,78.9084,67136308
2024-11-07,GOOGL,Technology,80.3827,80.8933,78.9834,80.5818,69498839
2024-11-08,GOOGL,Technology,78.5135,80.0461,77.1272,78.5919,58412508
2024-11-11,GOOGL,Technology,78.5522,79.3598,78.172,78.3965,53253337
2024-11-12,GOOGL,Technology,78.5942,79.6929,77.025,78.8047,54844146
2024-11-13,GOOGL,Technology,78.5683,79.6953,78.1722,78.698,90150925
2024-11-14,GOOGL,Technology,75.254,75.8935,74.7867,75.4819,62762802
2024-11-15,GOOGL,Technology,76.067,77.0744,75.8445,76.1565,66657155
2024-11-18,GOOGL,Technology,78.1782,79.4542,77.5081,78.1789,62370326
2024-11-19,GOOGL,Technology,78.6018,79.6141,76.5318,78.3639,50132502
2024-11-20,GOOGL,Technology,76.9099,78.9367,75.4841,77.0315,32168919
2024-11-21,GOOGL,Technology,76.4578,78.0013,75.6019,76.3915,77143171
2024-11-22,GOOGL,Technology,78.6542,78.9128,77.498,78.7548,74729903
2024-11-25,GOOGL,Technology,79.7586,81.935,79.443,80.013,61044936
2024-11-26,GOOGL,Technology,81.1208,81.801,79.1185,80.919,44166903
2024-11-27,GOOGL,Technology,81.2518,81.9706,80.3969,81.4418,105772725
2024-11-28,GOOGL,Technology,80.5307,81.435,79.547,80.5621,55296048
2024-11-29,GOOGL,Technology,80.7096,80.9175,79.5459,80.3184,65991271
2024-12-02,GOOGL,Technology,80.0336,81.1786,78.6378,80.2426,49605540
2024-12-03,GOOGL,Technology,81.0738,81.5634,79.0755,81.0266,40859176
2024-12-04,GOOGL,Technology,83.4257,83.4302,81.8496,83.1635,73107935
2024-12-05,GOOGL,Technology,84.7726,85.7088,84.2105,84.792,39048499
2024-12-06,GOOGL,Technology,82.882,83.4133,80.8389,82.8019,65611996
2024-12-09,GOOGL,Technology,83.3719,83.8822,82.9202,83.1494,65669198
2024-12-10,GOOGL,Technology,84.141,85.7406,84.1021,84.2294,43777416
2024-12-11,GOOGL,Technology,85.2813,86.0328,84.2317,85.1526,41517786
2024-12-12,GOOGL,Technology,84.3152,85.5108,82.481,84.2786,48614231
2024-12-13,GOOGL,Technology,88.7684,88.9137,86.4101,88.5925,50743263
2024-12-16,GOOGL,Technology,86.831,86.9763,86.225,86.7228,38711111
2024-12-17,GOOGL,Technology,85.4846,87.1845,84.4585,85.1729,43706842
2024-12-18,GOOGL,Technology,85.5289,86.2977,84.4556,85.5443,62665970
2024-12-19,GOOGL,Technology,88.4377,89.4851,88.0868,88.7124,111267145
2024-12-20,GOOGL,Technology,87.2463,88.0711,86.9452,87.4935,82875662
2024-12-23,GOOGL,Technology,86.8514,87.6677,84.992,87.1321,64277070
2024-12-24,GOOGL,Technology,88.9717,90.1477,88.098,88.7763,85931424
2024-12-25,GOOGL,Technology,88.5294,90.3087,87.8871,88.783,86633455
2024-12-26,GOOGL,Technology,88.1948,89.2796,87.359,88.313,55899366
2024-12-27,GOOGL,Technology,89.1942,90.6315,87.3738,89.2002,66182480
2024-12-30,GOOGL,Technology,89.6849,90.6576,88.4404,89.6484,82139284
2024-12-31,GOOGL,Technology,91.2395,93.2786,90.8536,91.2674,85574623
2021-01-01,AMZN,Consumer Discretionary,130.0401,131.2526,127.2345,130.0,68387574
2021-01-04,AMZN,Consumer Discretionary,132.3666,133.7298,130.0345,133.0022,108425920
2021-01-05,AMZN,Consumer Discretionary,137.2703,137.2646,135.9359,136.8796,73189342
2021-01-06,AMZN,Consumer Discretionary,139.1145,139.5292,138.6217,139.2737,77206282
2021-01-07,AMZN,Consumer Discretionary,133.9646,134.647,133.5056,133.858,48699796
2021-01-08,AMZN,Consumer Discretionary,132.8916,134.1723,132.6712,133.4987,103777135
2021-01-11,AMZN,Consumer Discretionary,131.9722,132.6489,128.6083,131.6965,92332375
2021-01-12,AMZN,Consumer Discretionary,128.7308,129.2775,125.6923,128.2715,90403300
2021-01-13,AMZN,Consumer Discretionary,129.455,132.3796,126.3393,129.4342,59936732
2021-01-14,AMZN,Consumer Discretionary,132.5602,134.1009,130.3098,132.2088,60649079
2021-01-15,AMZN,Consumer Discretionary,130.4597,133.2844,127.6342,130.142,81799918
2021-01-18,AMZN,Consumer Discretionary,128.863,132.2752,128.2535,129.3238,62106266
2021-01-19,AMZN,Consumer Discretionary,128.6024,130.5264,127.8638,128.6822,87152921
2021-01-20,AMZN,Consumer Discretionary,127.3832,129.9579,125.2161,127.0364,40001727
2021-01-21,AMZN,Consumer Discretionary,125.739,128.0142,124.1589,125.9993,66084421
2021-01-22,AMZN,Consumer Discretionary,124.504,125.6923,121.7524,124.3863,131134360
2021-01-25,AMZN,Consumer Discretionary,124.7023,126.895,124.1145,124.7404,87273089
2021-01-26,AMZN,Consumer Discretionary,123.3208,123.8385,121.5244,123.329,80417716
2021-01-27,AMZN,Consumer Discretionary,124.7867,125.7148,123.4865,124.4305,138762573
2021-01-28,AMZN,Consumer Discretionary,123.0225,123.7554,122.3867,123.0136,37955344
2021-01-29,AMZN,Consumer Discretionary,124.1405,126.2946,122.1933,124.6588,59895601
2021-02-01,AMZN,Consumer Discretionary,122.6528,124.735,121.6449,123.1861,67819140
2021-02-02,AMZN,Consumer Discretionary,124.9893,127.0535,123.8824,124.7312,98958619
2021-02-03,AMZN,Consumer Discretionary,122.5642,124.6124,121.3776,122.6751,99473703
2021-02-04,AMZN,Consumer Discretionary,124.8124,126.7754,124.7457,124.9104,58991560
