Date,AAPL,AMZN,BAC,GLD,GOOGL,JNJ,JPM,MSFT,TSLA,XOM
2022-02-03,31.354722419402403,30.0454023651457,22.690390438540287,11.872418220231529,24.661884022680283,17.317077034928474,19.695052995444225,21.496507540894232,61.99053368519118,22.400565249233043
2022-02-04,32.78662154540589,31.1677589783275,22.468434875548642,11.857933819009004,26.105405421496876,16.550699167865854,19.90395284466457,21.66294931779158,64.09839846854156,22.53174993878352
2022-02-07,34.162908764415675,30.999731926045044,22.422798921031625,12.044477379677964,25.780472909380986,16.43080354660064,19.22872494234906,24.626890427035473,64.00685287959645,21.817237048680816
2022-02-08,33.32361587658902,30.587082640260483,22.530522894818937,12.061041054773218,25.9654295906447,16.39906924617817,20.206069257038862,27.69322582241143,63.374612767891804,21.732961138442523
2022-02-09,33.42617267550568,31.54176973021123,22.245838748876288,12.067290364392251,25.93599880995138,16.050924594787713,20.258353298019966,27.59468179470775,63.21977044085967,23.094624544443125
2022-02-10,33.35793476670652,31.486919764162447,21.47563054926885,12.482583508889803,26.324872754494766,15.423072353482588,20.33750319170219,27.609141734875266,63.19518303756212,24.503446959908672
2022-02-11,33.07774223203754,31.164081202792136,21.007291317938396,12.279864586576105,27.353937853003217,15.653228019358817,20.567007084321457,28.183343703434772,62.229557137892314,23.912369594797294
2022-02-14,32.8348090508801,31.34425454840426,20.733920598974038,12.16643830547508,26.06640283258287,15.653259379211779,20.59289420833069,30.19567322656897,62.33513205732879,24.222561115860803
2022-02-15,32.87533918528749,31.2664517815941,21.318272353404552,11.684466912670748,26.02386732397849,15.31946406021383,19.77921056135829,30.422435085902755,62.463558230412,23.819173400518995
2022-02-16,28.53460665923928,30.54299860713323,21.277523396640124,12.352869298094115,26.015284279281037,15.63051021579309,19.673375569732226,30.507577259663037,54.900981463737885,23.89947369151755
2022-02-17,28.47424401829004,30.55203785174382,22.433007861354458,12.412861587226729,26.3871374910223,15.199111181792576,19.813062953739024,30.253574078784823,62.62431412682447,24.7491135635696
2022-02-18,28.513751863548453,27.326056744047605,22.686744125084367,13.39117799078767,26.29953549409782,15.297800793691053,20.382124489684223,29.790395391593773,62.854878400258926,25.889095424824955
2022-02-21,27.973726070955536,28.450013911909068,22.65257343002303,12.03815582944136,26.36307293510942,14.608518845454958,20.362893852949966,29.67750597418967,62.944457749338625,26.01058206389138
2022-02-22,27.026186662730417,28.309352794695126,23.233003134654826,12.777454663284225,26.372042419061774,14.625074265443667,20.376885886482388,29.38605205163769,69.10696798425884,26.27337387634883
2022-02-23,25.952801526363324,31.021083520227073,22.909719369591862,12.617427994237298,26.409526816835125,13.916236802219236,20.740827128661397,29.484512123012973,67.95100663459283,26.02890486993662
2022-02-24,26.111051971369797,30.636472456958934,23.05624658991159,12.805251542349536,26.323473199349838,12.90446749319509,21.780623170240183,30.02065461956578,65.7643758251476,25.98639006071733
2022-02-25,26.261949073220542,31.93933401142231,22.12818165932865,13.150516238540291,26.446368114883544,12.646649440414256,21.934477364969045,28.642720451856636,66.64126360244836,27.320336090081458
2022-02-28,25.679083142582236,31.843467054476264,22.10054983832799,13.368463828282371,26.560686346555666,12.570680083271709,22.329530350717917,29.717512459001906,66.57336641802208,27.525790542814804
2022-03-01,24.65625781128394,32.78316027268035,22.63980675615652,13.235212190707,26.46402665603955,14.308696240346496,22.14000064129093,29.659510327894935,67.16216842520154,27.64442149575744
2022-03-02,24.22440277021089,32.45522975628948,24.11713813408228,13.33008618460649,25.28467486352412,14.680659093659107,22.2783295822173,29.442422320314282,72.02501234002864,29.374745375349615
2022-03-03,24.400572546266545,32.11382096900063,25.560482135721692,13.368225004642067,23.0516539220447,16.44070720974842,22.278776173772737,28.74716493216037,69.0577462484317,29.244063658792612
2022-03-04,23.74441231466415,32.23051175846882,25.782504439818567,13.216491632391758,22.671375298214517,16.26641737145473,22.135848097304457,28.689716933394553,72.0895698640477,28.412720999959536
2022-03-07,23.66390235353316,32.34687271265255,24.211603091083926,13.201469851657032,22.368907310544802,16.623404725072607,21.939063175904582,31.809845850267248,72.04740547339027,28.895146282938665
2022-03-08,24.46277742392794,32.81568498449046,22.4213575068088,13.696200333439561,22.34523436447427,17.17022200259435,21.65134716104023,32.33468383048281,71.67376583783334,29.53053730258914
2022-03-09,24.455657636999394,29.300531373369274,22.69251050891565,13.531622301978302,22.212478812773682,17.37468526730611,21.628070963462083,32.858255701926716,72.04260364220791,29.09417402140717
2022-03-10,24.55267344570921,28.428278264452977,22.7360412752731,13.531139898396821,20.92546506255955,16.605514650744553,22.588193155354823,32.84646486336034,72.65423539894287,29.706580871783384
2022-03-11,24.460891538886642,28.02025847886092,22.38870632277397,13.298316544620912,20.665930861528977,16.68633580951812,20.53639686945421,32.592606679224936,72.69087733071407,28.001610057555066
2022-03-14,24.53403726773588,27.994940457001317,23.63548327236772,13.569344962392377,21.944784776736416,16.386061032467694,19.97441330653258,32.86067090828658,73.70025915032215,26.887155061212447
2022-03-15,24.90138931653476,27.91846756923074,23.921590520880443,13.515942491018754,23.7325261098349,16.439098523561565,20.23237846991097,31.845945433997375,74.39362760910085,27.166902185395337
2022-03-16,23.964279532554556,30.023768437611903,23.76851186209389,14.226307092688284,23.44117705342448,16.437489468833423,20.053070998889915,31.7919868263567,75.92279300118395,26.41158655436294
2022-03-17,23.055121080098054,31.580655073017216,23.711330896461455,14.37362212384851,23.441548769424188,16.114836417943007,20.13762070549175,31.847752263173174,78.88848115523032,26.35771711323625
2022-03-18,21.441469537261,31.100295535999162,24.038277445254426,14.67109935956637,22.065940782979443,15.929728564229082,20.184772020141324,32.07613845930158,78.18051805881166,26.186401524631975
2022-03-21,18.180413374815032,31.522864966833254,24.061785991945328,14.45888028784842,23.466008108112256,17.85130606713528,20.839317958799253,29.63478966810047,78.19892148851116,25.7249228424673
2022-03-22,18.20732375573267,31.66540017744356,24.029092268432805,14.510911958351763,24.757082739236385,18.467621850823512,19.306688428688172,28.001567767358587,79.06407367258157,25.862505759189762
2022-03-23,18.35143400384402,30.889188841267334,24.37684604005482,14.818524835658078,24.859996904477715,18.44542567851296,20.17244140844338,28.306568489898858,80.85851165783947,26.900205911660947
2022-03-24,18.356313891791075,30.964702385533755,24.378526393973868,14.635156793047448,25.6957394911001,18.47675068642455,19.564706867944906,28.360750646005112,80.67657979992327,26.857311947200913
2022-03-25,17.886262749013028,31.54951511199436,24.487618134034538,14.69698145349729,24.428632813047226,17.979448498793147,19.65238768399842,28.00970957899251,77.63779732086319,27.141695598744285
2022-03-28,17.738370273418752,31.493800121460826,24.615401103228802,14.81160563853306,24.238637011933072,18.163019283651217,19.535286000488185,25.93234308221863,77.61784955839994,27.320091111488175
2022-03-29,17.348457957243372,31.640602201747036,25.591197294022145,14.716840635369048,25.447658006011387,18.159150233371214,19.796342224469853,25.81527087062845,81.92850391342796,27.674317719569448
2022-03-30,17.713181815614426,30.8300894504591,25.272836698101386,14.359447724211998,25.380336370799046,17.568393959788096,19.83613982690458,26.561146938669843,82.106382619363,27.71991599366493
2022-03-31,19.882501937907858,30.99018849333173,24.50386655271052,14.179184623503483,25.64162599527769,17.48940363003744,20.485157127712693,26.57867540653124,79.25718646192674,27.346453691737445
2022-04-01,21.05985709235985,31.028637862000735,24.570257289413348,13.347195783628695,25.766594815584988,18.435915677113694,21.02477946569692,26.75367654089646,79.09160056700955,25.915970660435057
2022-04-04,21.897377356526643,31.277682086708236,24.80032700381107,13.17767582024125,25.803451958948,18.669083566623982,21.22688636183174,26.935475041635478,79.81470507412888,25.845465063618718
2022-04-05,22.148918124289036,31.315947472647153,24.112963906983225,12.459220455487735,26.573066368860648,19.24056450856454,21.216019284377204,27.25663649255104,73.47281294285825,26.600010069191026
2022-04-06,22.31413155700842,29.667583914610262,24.932056572399162,12.464957799598546,26.584011469510553,19.217971869303508,20.77027743586825,27.19939362198402,73.85317690747108,27.80045765768512
2022-04-07,22.21065126084984,31.16752352509907,24.732249575444886,12.293334002145698,27.251579069411303,19.056811123828997,20.093009265650817,26.459672090509233,73.61627914718518,29.119180368121622
2022-04-08,22.21010137720368,30.455986048900673,25.071557779963648,12.084912913968562,27.856554593032374,19.546102738946388,20.105494012827663,26.924313157941754,71.66254490217115,29.39385615515627
2022-04-11,21.455844173963246,30.73091649139065,25.18575351169727,12.002914524389043,27.568016431993097,19.58100669953604,21.07630223159969,25.717232946950684,74.0113713633279,29.272814858559144
2022-04-12,21.907668359689218,31.628707399457216,24.874056568425594,12.074726811418127,28.234882096660147,18.630872002585853,21.006546616206712,26.910272279152046,74.11235777200676,29.479793026273732
2022-04-13,21.799660519623412,31.93303769381685,23.26746160988356,11.900114141124078,27.806178269890353,18.34306408039417,21.38100341279864,27.381731714279944,68.4447975568635,30.024335641911637
2022-04-14,22.272461183180305,33.714671130852366,21.166151262605364,11.908015674672262,27.841084697080632,16.684165011036107,21.62422088945836,27.579198591173302,68.74271891541842,30.022091924347322
2022-04-15,22.5576276069991,33.60199471068982,21.02201209881775,11.93977568064248,27.788516885650317,17.20042829532112,22.291444761283827,27.64267901084379,65.95198304500776,30.038227065909222
2022-04-18,22.64860144402781,33.801115328680815,21.091266242370715,11.75442863197252,27.788502247257764,16.97145040932538,24.122707490177262,23.37544367826336,65.42352578546935,29.796852175530542
2022-04-19,22.63770081197666,33.45197277787166,20.68641666342346,10.910971017939215,27.852969238376463,16.690839046728172,22.838130802269767,22.60043507171396,65.39399021976807,29.057231813072175
2022-04-20,22.418921042943037,33.643470025773794,20.541569017251337,11.06787822639551,27.898833508127463,16.48258545120321,23.70537499540177,22.399873417445658,64.75809051153968,30.99074844607751
2022-04-21,22.370609585157688,33.70227158102003,20.514696853625008,11.131697640611314,28.052449052030138,16.589409938532093,22.88283932466784,22.31670332807722,63.92858463727459,30.527055066941966
2022-04-22,22.627731250781647,33.74544088791174,20.43607809241265,10.994378805913978,28.011870911504882,16.712006979392406,23.274597018020707,22.584305624697695,63.91830998201251,31.006876968038004
2022-04-25,23.140330584770897,33.72737633646084,19.585192671719653,11.025008841467173,27.764125157666143,16.401706337797574,23.335746798105337,22.776725937656536,65.42340190788345,32.18777646404126
2022-04-26,22.58613474333052,34.310276124783066,19.593284195651854,10.854353364595362,26.562964012505415,16.421223236348993,22.95675209293259,22.09027822634638,64.94682511503296,31.754065977348887
2022-04-27,22.284426409484954,32.13067742966953,19.64902015460729,9.951972921818221,26.34841246191655,16.422447744997875,23.78561493499959,22.486906958356283,61.634382592974255,31.794263580842287
2022-04-28,22.177462612337614,30.156804961702534,19.646701281122564,11.07770243407322,27.58059278139641,15.806353719685795,23.848969301735725,22.405886049942353,58.5453004415888,31.85493049267889
2022-04-29,21.304390463948895,28.910011070094445,19.169292092707103,10.767598177384443,27.567672742585756,14.671726155588555,24.9014156085338,22.03499681862645,61.76388303532454,31.49043473622357
2022-05-02,21.336414315577343,28.74093037555182,19.168798908303664,10.973678475014472,27.239343112199567,13.33318963317851,25.12449480375346,21.372477866297775,62.961992554593536,31.872174013786932
2022-05-03,22.332577225692944,29.64789921273579,19.222731195153646,11.145968374223441,25.482076178749686,13.135592827618089,25.111050681331342,21.293089913140957,62.02529952898735,31.821216014225218
2022-05-04,23.392849976390305,29.704769018087774,19.92399132280283,10.80652051291814,25.91512650688268,13.09287699429882,24.410465481016058,21.59957294446474,60.4947046605838,30.45632979141769
2022-05-05,23.502173125162958,29.70408000655467,19.903034442769023,10.902333061077847,24.7815561254182,13.392444956868225,24.249357285135407,21.44127166195173,60.39289432851026,31.123411244212896
2022-05-06,23.50648487118771,29.798504484168742,19.896092699021057,10.858356641093756,25.05264753056451,13.578289866391088,24.12604525939832,21.670907749022767,64.86557523661595,30.823535986223515
2022-05-09,23.590971475319193,29.765678840451642,20.286497747538267,10.561072692503949,25.117446864621474,13.579502305763045,24.082034343713797,21.735427142872915,65.90278398804598,30.67936106091395
2022-05-10,24.76300102664462,30.064541429035796,18.571356377291213,10.633153176891783,24.292464020415803,13.916104466507386,25.22962404308,22.340266973684344,62.56222360906407,30.39241855207116
2022-05-11,24.924994961658246,30.1143296030167,20.585304733205046,10.738130822155648,24.474804718703595,13.90654214533339,25.17164782152278,20.697145656265807,62.358412756268024,30.403184616355027
2022-05-12,22.117385335174696,32.392982473112006,21.286487742186573,11.076690001507064,24.308259663641778,14.531079889551815,24.526033552984014,21.857070617662323,60.8310907434214,30.208311158734304
2022-05-13,21.588059269546882,32.33934198317417,21.240980516748568,11.11333220323366,27.302315123566927,13.895651065255374,24.057566225641278,22.60158394372859,60.73279565699144,30.196048906828725
2022-05-16,21.301256043668506,30.884878840505834,21.34556333314319,11.178030233178978,27.728482637603285,13.871250611728275,24.466335429291735,23.878964033248618,59.35090105501044,29.874646139759154
2022-05-17,20.245274649841292,30.194697956536153,21.55053807307055,11.019623498460298,27.036009561430685,14.549595513085842,24.60446882694903,23.292538321035565,59.751198375621215,29.572091708980793
2022-05-18,19.663788426993236,30.256527823390307,20.99138687870495,13.837221486885593,27.094288395125332,14.758711542920713,24.454160971861192,23.30741346785174,63.59189204611197,28.14491265745909
2022-05-19,19.39157456479071,29.38234179442036,21.32382099952644,13.801958605542971,25.812811135383424,14.902770464312109,24.377733889979073,24.17883496424044,64.32707127487313,27.38144711675202
2022-05-20,19.215666593053534,30.94750077527441,21.07528806163586,13.68317622683607,26.2261250905475,14.271460294092783,25.664746720680277,23.616467899238522,64.88846278872748,26.725806819058604
2022-05-23,19.563978465844446,31.128357509808396,20.790598427369847,13.528602009916856,27.571981640804356,14.387199781743002,24.60197463503852,23.784263964662667,62.096174405016654,27.632752866655537
2022-05-24,21.131104320936274,29.211220251621494,20.558194211845205,13.225198976399408,27.567571841866425,14.362445121356831,25.06626049206347,22.362518731314648,61.52438369314862,28.16859769106556
2022-05-25,21.107872854768885,28.88154711465561,20.914256157222376,13.170184858594993,27.43887947033735,14.506588011591607,25.590178525949252,21.52964762652428,63.540875460560045,24.97279096430529
2022-05-26,21.04775225216867,26.974965979018524,20.76328351936083,13.275330281854547,27.577270329550124,14.29250703123487,25.80252452731643,22.45001371365737,63.75118924692848,24.857184747360858
2022-05-27,20.695861400290497,27.067151573776236,23.4630944051877,12.828141185692848,27.91865088426822,14.351599326785058,25.58004515226669,22.35994942533361,63.634266956175445,24.86189901376215
2022-05-30,20.75883084794014,25.95845959916622,24.17563811571364,12.843720508864335,29.274772512092024,15.8517612461618,24.299383355012523,22.69961582462179,63.613346370234844,25.000330300763018
2022-05-31,20.440075787833038,27.63563384136008,23.936294456938132,13.107769939043681,29.270710820720126,15.352420495722896,24.38819083114702,24.609876199591827,64.9829526774337,24.952716264140186
2022-06-01,20.394510578535403,27.553762245798346,23.952851375375115,13.393347911218164,30.70915204927667,15.544094863002025,23.81521848910378,24.849397530312572,67.28865865992455,23.444911873068143
2022-06-02,20.25896129967417,29.99821507091218,23.979739748797,13.79653669949937,30.70515957269675,15.464836349942148,23.86238427324522,25.059152345697775,67.26298027295896,23.595011165134842
2022-06-03,20.434027325650348,30.37426614118942,24.339771669044175,13.866650125066968,30.265841106961606,15.083438385564744,23.80592616281921,25.187600359388405,68.03653883573283,24.127091037312038
2022-06-06,20.02678589653825,30.413346953411168,24.837195200091337,13.574797104921215,30.849480872136176,15.103144622858956,24.269752160230222,25.004436662124508,68.61969851027906,22.765928069500863
2022-06-07,20.171333012950495,29.518468399641534,25.901179299106335,13.013721614790729,30.777212039443384,15.759952537418767,24.618007055931994,24.804683795105362,71.28067980700352,23.58246760780657
2022-06-08,21.56849019218413,29.68615994312694,26.148806456393135,13.436221561908928,30.76378821600149,15.742406148635391,24.50873407852486,24.350235034683337,71.21023404959159,23.46664763745979
2022-06-09,21.93324591803985,30.85352900413112,26.762560900458105,13.3825810120073,29.991235756896046,15.798936439849168,24.831271038038107,24.56138776776466,71.54207036670539,24.45324613188256
2022-06-10,24.295123368057585,31.102174705412132,26.805060421550536,13.387257161228971,30.02795993302477,15.565872277636874,24.004715371234642,25.28928229469277,66.723169099568,24.49423997748011
2022-06-13,24.750502694302483,31.129255800214427,27.52635290268617,12.997858739776518,29.949914648734026,15.577278395423466,23.678357670790103,25.018323230107782,68.32027138097817,23.93095221143015
2022-06-14,23.56291790903655,30.390435038777063,27.32745874872729,12.875831084740124,31.19590458511141,15.406941583300506,23.025544039462677,24.668417065989264,68.29334128813187,25.862059726476573
2022-06-15,21.931632744062604,30.382530054258538,26.774372993006,13.064353920448509,30.84745296003749,15.305625877233384,23.404410760001806,24.541686722280996,67.9637734919439,25.423359743956752
2022-06-16,23.531814652656934,30.692197684090907,27.000492970264723,13.34327348138111,29.87072410649063,15.568252945281847,24.26103526764599,24.959487575706085,69.43595824250461,24.388042855149557
2022-06-17,24.1228435417774,29.75458044330253,26.789245255944987,13.375047238637988,29.726205170471083,15.467240987565706,24.106876760372568,24.85987496200677,66.76889625458463,24.41399049610121
2022-06-20,24.87041615045289,30.884235031353853,28.23162383815036,13.651145642245188,30.04932609455845,15.639789614004872,24.291150037027297,25.071454154218316,65.69374911823513,25.095729705360792
2022-06-21,24.4180414836339,30.67374959192815,28.349179918830348,13.644384084549186,30.236456390018045,15.24287166525645,23.358269210883815,25.328426599428127,64.198741924396,25.15753415939297
2022-06-22,27.01625495327475,30.825526580215673,26.576516685334635,14.304350897531673,30.919294605623413,15.186767673699087,23.590591218535625,26.26459116634407,64.67590392395036,25.558600978073297
2022-06-23,27.187238361562276,30.45180575489625,25.581653139322206,15.136839330951712,30.730048002305306,15.037430449360212,23.709518139494364,25.893146017658992,68.79985746616369,25.721552376122613
2022-06-24,27.550934158021494,31.11996792300638,25.585291218722467,15.136000913733502,28.140450765644086,15.084614052911622,23.706448596983467,25.39065422989323,68.82961570980572,26.140858038603433
2022-06-27,26.929390554799433,30.640298539845745,24.888076787489986,14.977430141004733,27.7660289025119,15.716258174801862,23.304522088958272,24.370859553950744,70.35984277932614,27.754239650680134
2022-06-28,26.944786046992707,30.673612449088832,24.489898362356104,15.19080647946944,27.63457453756389,14.608996775720401,23.04318157646059,24.91539768107179,70.42962447580547,27.0654027196054
2022-06-29,28.33604488573564,31.063521619061206,24.606751679006702,12.982892542868091,27.791480360788302,14.537003725536648,22.835267085807345,25.010453162866135,65.66655494152798,27.527261748245092
2022-06-30,28.60124215959591,30.74916500177538,24.518962389804226,13.853994124476946,28.499022243349287,14.722896715008641,22.837420277805638,24.598169577531667,64.1889902363154,28.198375871221447
2022-07-01,28.372099673079216,30.038177380241237,24.520955792605356,13.817793104145101,27.48623157375719,14.135576061742459,21.530585692446834,24.57214180902656,62.84252143951019,28.319977183842436
2022-07-04,28.921212641108156,29.803590826871364,24.628966453228166,13.76685460091469,26.310111700163613,14.328381181904284,22.389841653136013,25.42326374044454,65.87568483779364,27.09544315503447
2022-07-05,28.04803476042675,30.85290728051508,24.814660699450915,13.882956251205563,25.96576664389253,14.3696213911184,21.696793808006763,25.32500816093758,65.88065054574966,25.903054073335802
2022-07-06,29.052201626561576,30.730175935454906,24.013781661595957,14.142118243729787,26.196551185003024,14.190887347714481,20.640054612762345,25.69060936211272,64.15836931282385,25.797532040559318
2022-07-07,30.388890450065233,30.112977093557795,24.063924544847485,14.135792838241843,28.238103353606657,14.353847957006508,20.845916656353587,24.768082826637325,63.623878084350224,28.464942492073337
2022-07-08,30.73736113024974,29.96845674337816,22.553721238584426,14.173019183264216,27.866307121884866,14.322921007399039,20.605177178306285,24.75364429364246,63.66914967356637,28.272365926064452
2022-07-11,30.77490507079441,30.77878266626342,21.161140701404776,14.172566125139463,26.09522416443052,12.769385872258185,20.382702560190715,24.501900152414585,63.66761190705766,27.62199101594827
2022-07-12,32.29650783012077,29.04775729610027,20.659741728350994,13.912529357684274,25.801748488388572,13.049678594748073,20.224891002292555,22.525984065209435,61.90429746354147,28.0332896165175
2022-07-13,32.942386488654755,29.273828888608435,19.840936529849408,13.91517838954164,23.282673035888386,12.790819648305934,19.942434095862925,21.64752861983599,59.43449988870652,29.491309115602277
2022-07-14,32.97004848052742,26.68162586252943,20.376040429453525,13.609338015982338,22.967058291246197,13.062368194817498,20.052240322283826,21.159418909809954,61.073603320932214,29.624838164986038
2022-07-15,33.06999192974806,26.110128383368565,18.80224069154792,13.711736032135441,24.824021452324516,13.157182982986804,19.60288122561681,21.298855649927805,60.57283875688151,29.53864736427643
2022-07-18,34.37512900150994,26.16933329213264,18.3700891464296,13.637293382103232,25.20612095415554,13.340265598301352,19.14588840600722,21.259251238828387,54.90292338743718,29.51929258674858
2022-07-19,34.54196071692392,26.434429211536386,20.14779779675999,13.69877386428763,25.373139271321914,14.107456732701639,18.79865602124958,21.789860140101336,50.123080674771444,29.833648905812066
2022-07-20,33.78504421787058,26.712962915868545,20.035488024106783,13.584439111114857,25.52427335488097,14.39217078801471,17.835213280076328,21.663355188222905,50.237549347743624,30.56866830206485
2022-07-21,33.44160703277505,25.25160827435981,19.801588892549475,13.142980197866901,25.566371919510466,14.669607740711243,19.202242158825303,21.255202837837622,50.377017637554935,31.057173903178807
2022-07-22,31.50867435303097,25.797712669789625,19.806583580948576,13.250632327647516,25.25599390012542,15.156283928337121,18.67527357000219,21.148204639802863,49.60076364193885,30.986260384698156
2022-07-25,31.4501005954921,26.44714133056803,19.943844935154935,13.451114755790632,24.64145569793117,15.108335830721712,18.487243612582628,22.05253036925195,50.353902544033936,31.532696980775928
2022-07-26,31.559957075956508,28.5548402927373,20.173680057857677,13.284481635664031,23.78725679219606,15.25989227437688,19.709961852855503,22.01649802385156,50.425677641880796,29.946224387818095
2022-07-27,31.53305640391598,29.04829931104781,20.122330699363445,12.977487105846869,24.6390687729661,15.419583436930212,19.589277231678516,22.657495094276214,57.613630763434934,30.530911551429817
2022-07-28,29.097894491437437,30.296299078675286,20.122749178388244,12.55802228082483,24.411699159137516,15.105075274907055,18.37250180537632,24.567508067459336,56.86966873234082,30.782464299214833
2022-07-29,29.069061582016182,30.676512504343595,19.994234774074517,13.700281115523666,24.295804550587548,15.411601552559262,20.230139826256902,24.190855083917086,56.13719773084402,30.700546270859398
2022-08-01,29.08779513640462,29.66226831630928,20.205316480298,13.202109307427959,24.472887489273955,15.55476712627287,20.75149161042018,24.374091458522035,57.61987336995477,30.368697157809738
2022-08-02,29.493024519280564,29.452397699900253,19.63960815654991,13.247181242708534,24.079384808185512,16.369310105746067,20.58761082298799,25.151074655176565,57.96192980169913,30.842918767773835
2022-08-03,28.478649990623023,30.27168485752979,19.82749606659933,13.238754638526506,25.39086355714611,16.417685835871705,20.03016816840671,24.395782119086455,64.61847836726065,30.662264560229467
2022-08-04,29.17337470919203,27.64978499235508,19.851018721335276,12.568611079589331,25.426524828258202,15.994549328274049,20.057817010783594,24.39179194432294,59.83854898283304,30.656141953548033
2022-08-05,28.916074861925456,27.467456217928238,19.85079561228151,12.577123479869876,25.513583651198747,17.02517782209048,20.032023634292443,26.41278918185817,59.84132645527889,30.66153182827592
2022-08-08,29.20524153574077,27.67257353926708,20.11938238725057,12.746401518020212,25.50533236477555,16.74587973605931,20.184353540489308,26.87738947239139,58.3286178863369,29.720167762270002
2022-08-09,30.245653183124038,27.506994403744873,21.188782436012648,12.5403388795536,25.40769689622043,16.696572976359903,20.20914690599506,26.513756580121182,57.88076368425629,29.668006012356997
2022-08-10,28.617254080202116,27.37061270188046,21.125311398013558,12.568308826836535,28.77434522663867,16.88784868699082,20.041108387873994,26.227324870844328,59.416103868174034,29.827042104362018
2022-08-11,28.855260198551036,28.05149847348236,21.67108106123589,12.22027811970067,27.9314284911792,16.4123302100408,20.1083411072153,25.67721006413448,59.430021481476594,29.129354644259564
2022-08-12,28.683279655177827,26.92413082735539,21.41778957180122,12.421838024530278,28.19906706462674,16.4320577751159,20.652732516759325,25.80554972042811,64.38015684140036,28.36242059544164
2022-08-15,30.109052784668954,27.158952936698828,21.487737023365145,12.412784792616117,28.900118301873924,16.354255896094166,20.263854454449095,26.441813958472004,61.39159912071385,28.366868021299897
2022-08-16,31.239906835213215,25.983942341417915,22.12064681728998,13.080105514822455,28.905780938455738,16.363237341205394,20.27050390883479,26.444685063454116,62.13787195289845,28.631360503476174
2022-08-17,30.28697107818992,27.733326268383003,21.944915391548335,12.721381471803483,29.17668244118618,16.474595311841473,20.285664820214723,25.892710279590105,61.81844316071887,28.58064845678688
2022-08-18,29.30331325943752,27.748567336526005,22.150343255742886,12.651900216430581,27.580930049858416,16.81859884119129,20.111042634547765,25.92910847359952,61.49889687183811,25.834159451207046
2022-08-19,28.91864888786553,28.034679132037827,22.14875903960648,12.89711079097331,28.580773454317004,17.228817688338335,20.004804305573415,28.278289106022886,65.07986972625596,25.83267444615335
2022-08-22,29.38075309926435,27.13448279956091,22.92603896861874,12.930067490378852,29.306697473922178,17.123020441281568,19.97291440454049,29.836793677825963,65.64714006097795,25.72913887902746
2022-08-23,28.231477812792505,27.43201190379593,23.161620117155323,12.871797511519734,29.88285322199636,18.378858432051455,21.17549785969309,29.70059982175871,66.46687430363649,24.022095382451326
2022-08-24,27.702965779144307,27.23010004633476,23.859425448312262,12.444092315079457,29.97071683517128,18.185447480271215,21.931585748123595,29.700083740180265,66.48679615569552,23.356214224124226
2022-08-25,27.975434048578556,27.24711949256726,23.962263919279472,11.906928209237071,30.644619642480382,18.634527035296806,21.705848441558675,29.791000694210723,67.20689713505213,23.240740363472476
2022-08-26,29.365251745211847,28.92944102732173,23.80724934960319,11.839214199619901,29.429491140280295,18.52340206028121,22.387252253641538,29.79179090369093,67.41175910056555,22.72243537111203
2022-08-29,28.744656755697523,29.69422833666608,23.69228051271728,11.704587322502615,28.91908502558474,18.38555642930843,22.74175312919215,29.775622811626917,67.98805545758479,22.975206713610767
2022-08-30,30.749220934914806,29.72386699613152,23.627130913822263,11.709223993518973,28.806563497583536,17.114687326675007,22.702034518764837,29.629439653022686,66.72527224269858,21.685928055537786
2022-08-31,30.813312798371317,28.99139383287947,23.72526952600178,11.773727775446028,30.198386166738466,16.990388039949668,22.478294737572288,32.555166817851315,67.30251995431354,21.747241905044522
2022-09-01,30.967699536339392,29.12116518104525,23.51933950183352,11.755824366892808,30.62239648514075,16.683098682456336,22.958124405892203,32.66063972836273,69.00039605884558,20.561521001180402
2022-09-02,31.587688650887745,29.162052711431336,24.561937173188053,11.770157500257092,31.071610281280655,15.906341576875494,24.798467044385816,32.336573260379716,68.93028960422683,20.59022159138785
2022-09-05,31.51338651802566,28.313558775393684,24.45277131616812,11.695592656021603,30.910982012937634,16.96396070130814,25.21895639971472,31.621058135267205,69.15812076720846,19.54410957242248
2022-09-06,31.628668340403276,26.865383327038494,24.414809227238464,11.961109164936655,31.484817703061,16.937424286615798,23.924234128818895,31.687568588923032,71.0327054401082,20.82711920006836
2022-09-07,32.73116655510552,26.926892106337778,24.070864671909835,12.266572986971987,31.201468407340805,17.023772675379906,23.648430157430223,32.43567253387836,64.72914051190541,20.143046583367227
2022-09-08,34.2600250175981,25.952161475208847,24.06182478941414,12.342981763844033,31.075822401369575,17.332361085057787,23.4226409077623,30.96730999516202,64.55339240796948,18.90278056768069
2022-09-09,34.230263249646676,25.612894646885486,24.136656873441886,11.15997431781751,31.0850422760078,17.14290087614107,21.564827229614856,30.295796656386585,64.29948648909792,21.88637587482828
2022-09-12,34.12316375222185,27.374799387694456,23.02100477827796,11.284120625242283,31.07606576626143,17.824072681046726,21.14979838332691,30.19232654325687,62.926024349423415,22.208526624831272
2022-09-13,33.44762138706077,27.60288146108017,23.629565794530354,12.17177641036661,30.891322137436777,16.884892201059778,21.533245641961706,29.91653040625601,62.72922405498406,21.238342578792118
2022-09-14,34.32225730826224,26.039367400863128,23.415346489325266,12.57589684153493,28.79477850445788,16.875206428053406,22.23573616806572,29.976423740341062,55.20144410282963,21.754451059601298
